Date,Open,High,Low,Close,Adj Close,Volume
2013-08-08,3760.000000,3760.000000,3760.000000,3781.000000,3781.000000,3
2013-08-09,3717.040039,3773.000000,3717.040039,3773.000000,3773.000000,105
2013-08-12,3722.600098,3722.600098,3722.600098,3722.600098,3722.600098,2500
2013-08-13,3746.000000,3746.000000,3743.169922,3743.169922,3743.169922,2601
2013-08-14,3743.169922,3743.169922,3743.169922,3743.169922,3743.169922,5
2013-08-15,3670.000000,3677.500000,3670.000000,3677.500000,3677.500000,551
2013-08-16,3683.000000,3700.000000,3683.000000,3698.000000,3698.000000,827
2013-08-19,3761.600098,3761.600098,3749.250000,3749.250000,3749.250000,118
2013-08-20,3747.000000,3748.000000,3747.000000,3748.000000,3748.000000,1016
2013-08-21,3746.000000,3779.000000,3746.000000,3773.000000,3773.000000,1818
2013-08-22,3800.000000,3809.000000,3792.300049,3809.000000,3809.000000,593
2013-08-23,3784.500000,3784.500000,3775.000000,3775.000000,3775.000000,173
2013-08-26,3808.000000,3809.500000,3775.800049,3775.800049,3775.800049,795
2013-08-27,3784.000000,3786.000000,3720.000000,3720.000000,3720.000000,1745
2013-08-28,3730.000000,3743.000000,3730.000000,3743.000000,3743.000000,36
2013-08-29,3790.000000,3805.459961,3790.000000,3805.459961,3805.459961,1551
2013-08-30,3805.459961,3805.459961,3805.459961,3805.459961,3805.459961,0
2013-09-02,3805.459961,3805.459961,3805.459961,3805.459961,3805.459961,0
2013-09-03,3907.370117,3907.370117,3845.949951,3875.000000,3875.000000,1782
2013-09-04,3891.000000,3891.000000,3891.000000,3891.000000,3891.000000,11
2013-09-05,3944.000000,3944.000000,3930.159912,3930.159912,3930.159912,761
2013-09-06,3925.000000,3925.000000,3924.510010,3924.510010,3924.510010,158
2013-09-09,3917.570068,3926.000000,3917.570068,3926.000000,3926.000000,81
2013-09-10,3918.750000,3918.750000,3918.750000,3926.000000,3926.000000,2
2013-09-11,3920.000000,3923.000000,3901.000000,3901.000000,3901.000000,241
2013-09-12,3917.500000,3917.500000,3909.000000,3909.000000,3909.000000,45
2013-09-13,3900.000000,3900.000000,3900.000000,3909.000000,3909.000000,3
2013-09-17,3933.000000,3933.000000,3932.199951,3932.199951,3932.199951,616
2013-09-18,3956.000000,3956.000000,3956.000000,3956.000000,3956.000000,1002
2013-09-19,3970.000000,3970.000000,3967.000000,3967.000000,3967.000000,48
2013-09-20,3967.000000,3967.000000,3967.000000,3967.000000,3967.000000,0
2013-09-23,4016.000000,4016.000000,4016.000000,4016.000000,4016.000000,50
2013-09-24,4095.850098,4095.850098,4049.120117,4049.120117,4049.120117,540
2013-09-25,4088.000000,4088.000000,4040.000000,4070.449951,4070.449951,2086
2013-09-26,4147.500000,4154.100098,4147.500000,4154.100098,4154.100098,65
2013-09-27,4142.000000,4142.000000,4142.000000,4142.000000,4142.000000,36
2013-09-30,4131.500000,4132.000000,4110.500000,4110.500000,4110.500000,290
2013-10-01,4120.689941,4120.689941,4120.689941,4120.689941,4120.689941,17
2013-10-02,4120.689941,4120.689941,4120.689941,4120.689941,4120.689941,0
2013-10-03,4120.689941,4120.689941,4120.689941,4120.689941,4120.689941,0
2013-10-04,4182.000000,4182.000000,4182.000000,4182.000000,4182.000000,22
2013-10-07,4182.000000,4182.000000,4182.000000,4182.000000,4182.000000,0
2013-10-08,4182.000000,4182.000000,4182.000000,4182.000000,4182.000000,0
2013-10-09,4182.000000,4182.000000,4182.000000,4182.000000,4182.000000,0
2013-10-10,3990.000000,3990.000000,3974.000000,3974.000000,3974.000000,105
2013-10-11,4032.000000,4047.000000,4032.000000,4047.000000,4047.000000,476
2013-10-14,4047.000000,4047.000000,4047.000000,4047.000000,4047.000000,0
2013-10-15,3986.500000,3989.000000,3986.500000,3989.000000,3989.000000,84
2013-10-16,3990.000000,3990.000000,3990.000000,3990.000000,3990.000000,50
2013-10-17,3953.000000,3953.000000,3953.000000,3953.000000,3953.000000,50
2013-10-18,4166.000000,4235.000000,4166.000000,4219.000000,4219.000000,1232
2013-10-21,4221.000000,4231.000000,4210.000000,4231.000000,4231.000000,246
2013-10-22,4256.000000,4258.049805,4256.000000,4258.049805,4258.049805,21
2013-10-23,4222.450195,4222.450195,4222.450195,4222.450195,4222.450195,332
2013-10-24,4301.000000,4303.000000,4290.000000,4303.000000,4303.000000,775
2013-10-25,4671.000000,4671.000000,4668.000000,4668.000000,4668.000000,273
2013-10-28,4668.000000,4668.000000,4668.000000,4668.000000,4668.000000,0
2013-10-29,4670.000000,4675.270020,4670.000000,4672.229980,4672.229980,202
2013-10-30,4667.970215,4667.970215,4656.250000,4656.250000,4656.250000,49
2013-10-31,4771.520020,4771.520020,4755.000000,4755.000000,4755.000000,193
2013-11-01,4670.000000,4675.180176,4670.000000,4675.180176,4675.180176,689
2013-11-04,4641.000000,4641.000000,4641.000000,4641.000000,4641.000000,62
2013-11-05,4686.000000,4734.180176,4686.000000,4734.180176,4734.180176,111
2013-11-06,4734.180176,4734.180176,4734.180176,4734.180176,4734.180176,0
2013-11-07,4595.000000,4595.000000,4560.000000,4560.000000,4560.000000,127
2013-11-08,4599.500000,4599.500000,4599.500000,4599.500000,4599.500000,35
2013-11-11,4695.000000,4695.000000,4680.000000,4680.000000,4680.000000,1286
2013-11-12,4609.000000,4609.000000,4608.000000,4608.000000,4608.000000,49
2013-11-13,4593.000000,4645.750000,4593.000000,4645.750000,4645.750000,2350
2013-11-14,4750.500000,4793.000000,4749.000000,4763.000000,4763.000000,3015
2013-11-15,4813.740234,4813.740234,4743.000000,4774.000000,4774.000000,874
2013-11-19,4725.640137,4734.759766,4725.640137,4730.000000,4730.000000,404
2013-11-20,4747.000000,4755.549805,4747.000000,4755.549805,4755.549805,1035
2013-11-21,4755.549805,4755.549805,4755.549805,4755.549805,4755.549805,0
2013-11-22,4823.000000,4870.000000,4823.000000,4840.000000,4840.000000,113
2013-11-25,4890.000000,4925.189941,4890.000000,4925.189941,4925.189941,86
2013-11-26,4925.189941,4984.000000,4925.189941,4967.000000,4967.000000,88
2013-11-27,5037.000000,5060.000000,5037.000000,5060.000000,5060.000000,499
2013-11-28,5060.000000,5060.000000,5060.000000,5060.000000,5060.000000,0
2013-11-29,5103.000000,5161.000000,5103.000000,5161.000000,5161.000000,84
2013-12-02,5161.000000,5161.000000,5160.000000,5160.000000,5160.000000,88
2013-12-03,5105.000000,5105.000000,5065.799805,5065.799805,5065.799805,135
2013-12-04,5065.000000,5065.000000,5052.180176,5052.180176,5052.180176,450
2013-12-05,5025.000000,5025.000000,5022.000000,5022.000000,5022.000000,65
2013-12-06,5020.000000,5030.069824,4994.799805,4994.799805,4994.799805,111
2013-12-09,4996.000000,4996.000000,4952.500000,4952.500000,4952.500000,67
2013-12-10,4949.000000,5003.580078,4949.000000,5003.580078,5003.580078,724
2013-12-11,5003.580078,5003.580078,4964.200195,4964.200195,4964.200195,67
2013-12-13,4973.180176,4990.000000,4973.180176,4990.000000,4990.000000,449
2013-12-16,5008.000000,5039.649902,5008.000000,5039.649902,5039.649902,79
2013-12-17,5060.000000,5060.000000,5043.000000,5043.000000,5043.000000,59
2013-12-18,5074.000000,5074.000000,5074.000000,5074.000000,5074.000000,7
2013-12-19,5142.000000,5169.140137,5142.000000,5144.000000,5144.000000,739
2013-12-20,5225.000000,5235.200195,5220.000000,5220.000000,5220.000000,37
2013-12-23,5254.000000,5255.000000,5232.140137,5232.140137,5232.140137,1100
2013-12-26,5216.850098,5247.000000,5216.850098,5247.000000,5247.000000,890
2013-12-27,5247.000000,5247.000000,5247.000000,5247.000000,5247.000000,0
2013-12-30,5246.979980,5246.979980,5154.839844,5163.000000,5163.000000,278
2014-01-02,5192.000000,5192.000000,5192.000000,5192.000000,5192.000000,19
2014-01-03,5251.359863,5251.359863,5224.500000,5224.500000,5224.500000,4018
2014-01-06,5224.750000,5224.750000,5140.000000,5140.000000,5140.000000,53
2014-01-07,5190.000000,5190.000000,5170.000000,5177.000000,5177.000000,282
2014-01-08,5241.000000,5273.700195,5241.000000,5273.700195,5273.700195,445
2014-01-09,5258.000000,5269.000000,5251.000000,5251.000000,5251.000000,1027
2014-01-10,5180.000000,5182.000000,5125.000000,5125.000000,5125.000000,326
2014-01-13,5170.000000,5210.000000,5170.000000,5210.000000,5210.000000,78
2014-01-14,5176.459961,5176.459961,5176.459961,5210.000000,5210.000000,4
2014-01-15,5209.000000,5239.839844,5209.000000,5229.000000,5229.000000,557
2014-01-16,5292.000000,5292.009766,5292.000000,5292.009766,5292.009766,58
2014-01-17,5330.000000,5345.500000,5329.600098,5329.600098,5329.600098,980
2014-01-20,5329.600098,5329.600098,5329.600098,5329.600098,5329.600098,0
2014-01-21,5389.000000,5389.000000,5389.000000,5389.000000,5389.000000,234
2014-01-22,5394.229980,5404.000000,5373.200195,5404.000000,5404.000000,250
2014-01-23,5384.000000,5384.000000,5384.000000,5384.000000,5384.000000,48
2014-01-24,5309.049805,5309.049805,5244.819824,5244.819824,5244.819824,280
2014-01-27,5189.459961,5207.200195,5189.459961,5207.200195,5207.200195,229
2014-01-28,5220.000000,5243.000000,5220.000000,5243.000000,5243.000000,513
2014-01-29,5243.000000,5243.000000,5152.000000,5152.000000,5152.000000,1600
2014-01-30,5275.000000,5422.000000,5275.000000,5422.000000,5422.000000,1562
2014-01-31,4933.000000,4933.000000,4800.000000,4805.270020,4805.270020,1482
2014-02-04,4742.660156,4742.660156,4675.000000,4679.000000,4679.000000,1268
2014-02-05,4597.000000,4625.000000,4573.549805,4610.000000,4610.000000,622
2014-02-06,4644.200195,4661.000000,4626.339844,4661.000000,4661.000000,195
2014-02-07,4731.069824,4770.000000,4731.000000,4764.009766,4764.009766,269
2014-02-10,4810.000000,4810.000000,4800.000000,4800.000000,4800.000000,60
2014-02-11,4800.000000,4824.000000,4764.009766,4824.000000,4824.000000,438
2014-02-12,4642.569824,4665.000000,4640.000000,4652.149902,4652.149902,1448
2014-02-13,4656.450195,4747.470215,4656.450195,4747.470215,4747.470215,2655
2014-02-14,4743.000000,4743.000000,4736.310059,4736.310059,4736.310059,320
2014-02-17,4736.310059,4736.310059,4736.310059,4736.310059,4736.310059,0
2014-02-18,4702.500000,4702.500000,4635.000000,4669.109863,4669.109863,3216
2014-02-19,4618.649902,4648.350098,4618.649902,4648.350098,4648.350098,437
2014-02-20,4636.000000,4648.000000,4621.000000,4648.000000,4648.000000,585
2014-02-21,4645.850098,4645.850098,4591.200195,4619.000000,4619.000000,841
2014-02-24,4638.000000,4669.359863,4637.160156,4663.799805,4663.799805,7791
2014-02-25,4750.000000,4750.000000,4750.000000,4750.000000,4750.000000,17
2014-02-26,4790.890137,4845.250000,4790.890137,4809.939941,4809.939941,28429
2014-02-27,4768.410156,4788.000000,4758.000000,4758.000000,4758.000000,514
2014-02-28,4842.000000,4842.000000,4789.669922,4789.669922,4789.669922,90
2014-03-03,4760.000000,4789.609863,4760.000000,4789.609863,4789.609863,143
2014-03-04,4789.609863,4839.979980,4789.609863,4829.000000,4829.000000,234
2014-03-05,4880.000000,4938.029785,4872.000000,4938.029785,4938.029785,412
2014-03-06,4903.000000,4903.000000,4903.000000,4903.000000,4903.000000,22
2014-03-07,4903.000000,4903.000000,4903.000000,4903.000000,4903.000000,41
2014-03-10,4862.569824,4903.000000,4862.569824,4903.000000,4903.000000,110
2014-03-11,4923.000000,4923.000000,4874.500000,4891.000000,4891.000000,468
2014-03-12,4913.000000,4913.000000,4900.000000,4900.000000,4900.000000,442
2014-03-13,4970.000000,4980.000000,4928.000000,4928.000000,4928.000000,566
2014-03-14,4950.000000,4965.509766,4920.000000,4920.000000,4920.000000,48
2014-03-18,4970.000000,4970.000000,4961.000000,4968.000000,4968.000000,254
2014-03-19,4971.470215,4972.500000,4971.470215,4972.500000,4972.500000,1337
2014-03-20,4900.000000,4900.000000,4888.000000,4894.149902,4894.149902,716
2014-03-21,4835.000000,4842.000000,4755.000000,4755.000000,4755.000000,164
2014-03-24,4730.000000,4730.000000,4617.000000,4657.000000,4657.000000,93
2014-03-25,4695.000000,4695.000000,4663.000000,4663.000000,4663.000000,291
2014-03-26,4547.000000,4547.000000,4544.000000,4544.000000,4544.000000,277
2014-03-27,4463.000000,4463.000000,4386.000000,4441.560059,4441.560059,550
2014-03-28,4422.299805,4422.299805,4422.299805,4422.299805,4422.299805,8
2014-03-31,4445.000000,4445.000000,4369.990234,4384.000000,4384.000000,3423
2014-04-01,4465.000000,4489.000000,4453.000000,4486.129883,4486.129883,1489
2014-04-02,4517.839844,4518.000000,4478.000000,4489.250000,4489.250000,1945
2014-04-03,4400.000000,4406.549805,4338.000000,4388.540039,4388.540039,624
2014-04-04,4225.000000,4245.500000,4137.000000,4235.000000,4235.000000,28123
2014-04-07,4170.000000,4170.000000,4137.000000,4145.000000,4145.000000,2455
2014-04-08,4184.000000,4265.640137,4184.000000,4265.640137,4265.640137,2966
2014-04-09,4265.640137,4294.000000,4250.000000,4293.000000,4293.000000,1781
2014-04-10,4230.000000,4230.000000,4150.000000,4155.200195,4155.200195,10309
2014-04-11,4120.000000,4120.000000,4060.000000,4068.620117,4068.620117,302
2014-04-14,4082.000000,4154.479980,4082.000000,4089.629883,4089.629883,562
2014-04-15,4131.000000,4131.000000,4039.699951,4092.300049,4092.300049,337
2014-04-16,4164.000000,4198.000000,4146.000000,4198.000000,4198.000000,610
2014-04-21,4272.950195,4300.000000,4272.950195,4300.000000,4300.000000,3888
2014-04-22,4365.000000,4365.000000,4305.000000,4309.339844,4309.339844,1375
2014-04-23,4280.450195,4280.450195,4254.000000,4254.000000,4254.000000,196
2014-04-24,4285.000000,4427.000000,4258.000000,4411.089844,4411.089844,27447
2014-04-25,4421.000000,4421.000000,3990.000000,4013.810059,4013.810059,14708
2014-04-28,3881.500000,3895.500000,3792.000000,3873.000000,3873.000000,5568
2014-04-29,3873.000000,3950.149902,3815.000000,3923.000000,3923.000000,14669
2014-04-30,3948.350098,3975.000000,3948.350098,3975.000000,3975.000000,1060
2014-05-02,4030.000000,4050.000000,3967.149902,4015.000000,4015.000000,12707
2014-05-05,4012.550049,4050.000000,4003.500000,4050.000000,4050.000000,21413
2014-05-06,3986.399902,3986.399902,3891.000000,3891.000000,3891.000000,26870
2014-05-07,3797.000000,3806.000000,3744.000000,3806.000000,3806.000000,3556
2014-05-08,3776.000000,3818.000000,3730.000000,3733.169922,3733.169922,3884
2014-05-09,3740.000000,3775.000000,3725.000000,3775.000000,3775.000000,2611
2014-05-12,3840.000000,3923.000000,3840.000000,3923.000000,3923.000000,903
2014-05-13,3912.229980,3939.550049,3912.229980,3932.000000,3932.000000,1399
2014-05-14,3870.000000,3881.000000,3840.000000,3844.000000,3844.000000,3760
2014-05-15,3825.000000,3825.000000,3775.000000,3821.000000,3821.000000,1089
2014-05-16,3802.000000,3828.000000,3799.000000,3819.500000,3819.500000,902
2014-05-19,3840.330078,3840.330078,3807.000000,3812.000000,3812.000000,346
2014-05-20,3880.000000,3908.000000,3880.000000,3886.000000,3886.000000,490
2014-05-21,3915.000000,3944.000000,3915.000000,3941.750000,3941.750000,1519
2014-05-22,3936.679932,3972.000000,3930.000000,3936.080078,3936.080078,3073
2014-05-23,3962.649902,4015.000000,3962.649902,4009.020020,4009.020020,13628
2014-05-26,4009.020020,4009.020020,4009.020020,4009.020020,4009.020020,0
2014-05-27,4010.000000,4028.000000,3970.000000,3970.000000,3970.000000,5010
2014-05-28,3973.000000,4038.959961,3973.000000,3989.540039,3989.540039,4126
2014-05-29,4025.000000,4035.000000,4019.129883,4035.000000,4035.000000,4282
2014-05-30,4042.000000,4042.000000,3964.500000,3993.199951,3993.199951,1276
2014-06-02,4002.000000,4002.000000,3975.000000,3975.000000,3975.000000,3185
2014-06-03,3977.000000,3980.000000,3957.300049,3960.000000,3960.000000,4655
2014-06-04,3997.000000,3997.000000,3972.500000,3975.000000,3975.000000,3263
2014-06-05,4040.000000,4218.000000,4040.000000,4173.930176,4173.930176,16843
2014-06-06,4215.000000,4265.000000,4215.000000,4264.000000,4264.000000,2945
2014-06-09,4300.000000,4300.000000,4241.000000,4271.720215,4271.720215,1158
2014-06-10,4305.000000,4369.000000,4305.000000,4326.000000,4326.000000,1414
2014-06-11,4410.000000,4430.000000,4354.000000,4370.700195,4370.700195,3090
2014-06-12,4309.000000,4309.000000,4220.000000,4220.000000,4220.000000,2152
2014-06-13,4260.000000,4260.000000,4235.000000,4235.000000,4235.000000,1960
2014-06-16,4245.000000,4272.000000,4221.000000,4271.319824,4271.319824,2530
2014-06-17,4283.000000,4290.000000,4280.000000,4282.000000,4282.000000,1024
2014-06-18,4326.000000,4359.990234,4265.000000,4341.870117,4341.870117,2393
2014-06-19,4368.899902,4370.700195,4259.000000,4263.600098,4263.600098,8307
2014-06-20,4244.819824,4244.819824,4176.500000,4196.629883,4196.629883,2459
2014-06-23,4185.000000,4256.000000,4185.000000,4256.000000,4256.000000,434
2014-06-24,4265.000000,4265.000000,4228.000000,4228.000000,4228.000000,50
2014-06-25,4196.399902,4260.000000,4196.399902,4257.700195,4257.700195,41
2014-06-26,4220.000000,4225.879883,4213.200195,4225.000000,4225.000000,1216
2014-06-27,4225.000000,4225.000000,4200.000000,4225.000000,4225.000000,2
2014-06-30,4211.189941,4211.189941,4189.000000,4205.000000,4205.000000,223
2014-07-01,4233.000000,4300.000000,4233.000000,4298.209961,4298.209961,370
2014-07-02,4335.020020,4340.000000,4317.000000,4317.000000,4317.000000,425
2014-07-03,4325.000000,4376.000000,4325.000000,4376.000000,4376.000000,534
2014-07-04,4384.000000,4384.000000,4384.000000,4376.000000,4376.000000,1
2014-07-07,4360.000000,4360.000000,4327.000000,4339.990234,4339.990234,891
2014-07-08,4200.000000,4212.000000,4185.000000,4200.000000,4200.000000,4472
2014-07-09,4250.000000,4262.000000,4250.000000,4262.000000,4262.000000,419
2014-07-10,4262.000000,4273.000000,4252.000000,4252.000000,4252.000000,451
2014-07-11,4287.000000,4500.000000,4287.000000,4485.000000,4485.000000,5459
2014-07-14,4510.000000,4605.379883,4510.000000,4584.000000,4584.000000,3876
2014-07-15,4577.000000,4584.000000,4570.000000,4583.000000,4583.000000,1096
2014-07-16,4600.000000,4649.990234,4597.759766,4605.000000,4605.000000,4499
2014-07-17,4570.000000,4588.500000,4569.000000,4588.500000,4588.500000,405
2014-07-18,4609.000000,4609.000000,4609.000000,4609.000000,4609.000000,79
2014-07-21,4656.250000,4656.250000,4651.560059,4653.049805,4653.049805,911
2014-07-22,4680.000000,4698.000000,4657.500000,4664.229980,4664.229980,1173
2014-07-23,4649.990234,4650.450195,4613.000000,4634.500000,4634.500000,5077
2014-07-24,4640.000000,4700.000000,4640.000000,4667.359863,4667.359863,13851
2014-07-25,4130.000000,4200.000000,4107.000000,4196.700195,4196.700195,10222
2014-07-28,4196.700195,4196.700195,4115.000000,4172.359863,4172.359863,24067
2014-07-29,4202.000000,4206.000000,4189.000000,4189.000000,4189.000000,1177
2014-07-30,4215.000000,4231.000000,4194.000000,4231.000000,4231.000000,606
2014-07-31,4199.000000,4199.000000,4129.000000,4148.000000,4148.000000,11526
2014-08-01,4118.299805,4118.299805,4027.580078,4058.489990,4058.489990,45089
